Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status
China,Shanghai,159.67,227.17,95.89,61.03,9.79,26.29,187,19.27,56.78,3.79,2024-07-24,3091,Unhealthy
USA,Chicago,104.6,135.21,32.71,37.48,6.09,89.49,108,23.5,60.82,2.63,2024-07-25,1441,Unhealthy for Sensitive Groups
Germany,Hamburg,168.24,238.7,68.8,83.32,7.95,110.39,189,21.52,73.48,5.05,2024-07-26,1444,Unhealthy
Vietnam,Da Nang,147.31,210.74,47.07,16.56,6.38,70.16,145,25.93,96.97,7.12,2024-07-27,8022,Unhealthy for Sensitive Groups
China,Shanghai,154.85,241.84,110.46,76.43,5.78,61.65,163,27.14,73.95,2.86,2024-07-28,3977,Unhealthy
Vietnam,Ho Chi Minh City,60.3,92.4,34.42,24.41,4.22,73.57,65,13.59,54.15,4.42,2024-07-29,7211,Moderate
Japan,Tokyo,111.59,152.01,87.4,36.05,4.56,58.2,96,19.42,69.78,10.15,2024-07-30,8449,Moderate
Japan,Osaka,5.0,10.0,3.7,1.75,0.27,62.85,10,18.16,,5.07,2024-07-31,7211,Good
Japan,Osaka,252.22,337.13,197.24,116.97,15.97,32.43,299,36.69,66.96,6.62,2024-08-01,5133,Very Unhealthy
Vietnam,Ho Chi Minh City,133.46,182.23,98.56,63.74,3.86,61.42,131,31.02,64.41,8.25,2024-08-02,1317,Unhealthy for Sensitive Groups
USA,New York,31.35,42.99,12.59,12.69,1.35,101.55,28,10.91,100.0,8.11,2024-08-03,6733,Good
China,Shenzhen,117.26,198.92,80.0,38.63,9.07,77.14,174,26.42,61.97,5.61,2024-08-04,2124,Unhealthy
Vietnam,Hanoi,149.68,235.89,114.23,16.11,7.28,5.0,178,36.99,83.95,4.45,2024-08-05,5051,Unhealthy
China,Beijing,71.42,120.17,31.38,13.16,5.53,35.51,90,35.63,75.26,7.45,2024-08-06,3496,Moderate
China,Beijing,87.93,145.26,60.18,31.95,5.8,80.8,96,30.81,86.4,5.95,2024-08-07,8758,Moderate
Vietnam,Da Nang,111.85,161.54,37.25,26.79,2.98,51.38,92,12.85,69.27,6.0,2024-08-08,4571,Moderate
Germany,Hamburg,152.96,188.16,51.46,39.95,5.77,93.44,143,21.85,46.2,7.66,2024-08-09,5198,Unhealthy for Sensitive Groups
Japan,Tokyo,106.77,142.61,66.23,52.49,6.0,19.9,131,38.89,38.82,0.1,2024-08-10,2876,Unhealthy for Sensitive Groups
China,Shanghai,210.03,261.08,134.69,41.33,13.2,100.97,281,31.81,,8.12,2024-08-11,2771,Very Unhealthy
USA,New York,139.62,190.28,76.56,29.84,3.91,57.28,155,23.81,68.05,4.36,2024-08-12,6111,Unhealthy
USA,Chicago,120.01,147.39,52.57,45.94,2.85,69.77,107,34.6,47.66,4.68,2024-08-13,7149,Unhealthy for Sensitive Groups
Germany,Hamburg,52.71,89.9,24.07,21.9,3.87,49.52,59,34.81,62.25,6.78,2024-08-14,4249,Moderate
Vietnam,Da Nang,133.27,199.41,65.81,47.05,8.29,55.43,159,35.72,89.72,6.18,2024-08-15,4978,Unhealthy
Vietnam,Da Nang,89.12,148.75,55.44,10.63,3.71,62.1,68,28.0,77.02,3.11,2024-08-16,5941,Moderate
USA,New York,92.47,131.49,30.16,37.64,4.16,39.48,74,30.61,71.01,7.24,2024-08-17,1672,Moderate
Japan,Kyoto,171.96,228.61,109.86,59.0,6.49,68.11,201,31.01,46.96,4.26,2024-08-18,8018,Very Unhealthy
Japan,Tokyo,60.53,98.54,24.19,27.61,2.25,111.07,49,23.65,61.74,6.08,2024-08-19,9289,Good
Japan,Tokyo,157.04,189.83,76.88,36.89,3.32,57.17,148,26.17,45.11,0.88,2024-08-20,7882,Unhealthy for Sensitive Groups
Germany,Berlin,240.63,290.19,128.03,116.8,12.31,89.62,273,18.55,87.29,7.43,2024-08-21,8102,Very Unhealthy
Japan,Kyoto,141.92,181.0,43.78,57.91,9.71,70.49,184,25.17,53.53,6.2,2024-08-22,8532,Unhealthy
China,Shanghai,58.04,69.7,26.11,20.81,4.55,33.31,85,29.39,69.88,5.55,2024-08-23,3885,Moderate
USA,Chicago,39.95,49.52,16.55,7.94,1.96,49.29,38,26.59,98.23,6.04,2024-08-24,5425,Good
USA,Chicago,56.99,75.09,21.11,19.89,3.81,54.59,75,19.11,69.93,7.0,2024-08-25,8921,Moderate
Germany,Munich,199.03,269.87,94.06,92.94,7.45,44.62,210,35.9,63.48,5.36,2024-08-26,5397,Very Unhealthy
Japan,Tokyo,78.24,100.2,60.95,24.4,2.7,122.24,76,44.19,65.14,5.62,2024-08-27,2419,Moderate
Japan,Osaka,110.98,169.57,57.31,13.05,3.32,104.32,124,16.61,59.67,5.14,2024-08-28,4995,Unhealthy for Sensitive Groups
Germany,Hamburg,40.09,58.63,23.93,5.18,2.3,81.55,51,31.41,65.38,4.72,2024-08-29,7209,Moderate
Japan,Tokyo,210.22,283.46,130.4,77.07,6.26,65.23,216,39.87,72.11,5.37,2024-08-30,9098,Very Unhealthy
Japan,Tokyo,57.48,80.07,41.62,22.51,1.48,85.11,43,24.51,63.68,10.2,2024-08-31,8988,Good
China,Shanghai,102.08,146.87,77.56,50.77,2.32,53.81,87,22.81,91.43,8.84,2024-09-01,5232,Moderate
Japan,Osaka,26.67,44.61,11.35,8.69,1.11,95.19,11,18.31,79.62,6.03,2024-09-02,5526,Good
USA,New York,99.65,176.4,58.87,27.37,5.46,87.16,105,40.94,67.09,4.2,2024-09-03,9464,Unhealthy for Sensitive Groups
China,Beijing,110.54,184.41,59.49,33.05,3.57,93.04,109,17.98,72.27,7.77,2024-09-04,4954,Unhealthy for Sensitive Groups
Germany,Munich,5.0,10.0,3.59,1.16,0.31,74.97,12,33.44,88.85,2.44,2024-09-05,4937,Good
Germany,Hamburg,94.79,121.02,64.72,9.48,4.27,67.96,85,22.59,65.68,3.83,2024-09-06,9041,Moderate
Germany,Berlin,153.97,253.3,111.51,41.43,5.88,41.28,181,37.55,45.38,5.07,2024-09-07,2524,Unhealthy
Japan,Tokyo,159.17,268.04,126.13,63.94,6.94,63.71,177,41.91,84.58,6.17,2024-09-08,7625,Unhealthy
China,Shanghai,78.48,130.93,46.45,37.74,1.77,83.06,61,33.2,34.94,8.1,2024-09-09,7046,Moderate
Germany,Hamburg,100.8,152.04,55.89,24.97_err,7.66,76.26,153,32.28,82.75,5.36,2024-09-10,9698,Unhealthy
Japan,Osaka,131.5,215.32,96.11,27.57,9.0,82.44,178,23.53,43.0,6.88,2024-09-11,6419,Unhealthy
Japan,Kyoto,142.89,252.66,78.32,36.04,4.26,111.86,159,33.56,81.98,5.41,2024-09-12,8434,Unhealthy
Japan,Osaka,44.11,71.58,31.25,14.05,3.44,61.07,56,28.06,51.79,7.4,2024-09-13,5118,Moderate
China,Beijing,144.6,221.47,72.05,22.08,10.4,56.85,168,24.17,47.74,7.39,2024-09-14,4155,Unhealthy
Japan,Tokyo,173.0,233.59,105.95,56.86,12.1,85.43,224,25.05,67.87,2.45,2024-09-15,9779,Very Unhealthy
China,Beijing,68.53,107.78,32.01,26.94,3.03,,93,23.71,30.85,3.77,2024-09-16,4545,Moderate
Germany,Munich,112.21,198.23,69.66,41.36,6.5,56.29,143,25.12,38.48,5.17,2024-09-17,9595,Unhealthy for Sensitive Groups
USA,Los Angeles,71.81,104.79,56.74,9.12,3.67,46.07,89,26.16,46.52,7.78,2024-09-18,2647,Moderate
China,Shanghai,27.69,39.83,11.97,5.04,1.36,46.76,22,20.63,44.92,6.41,2024-09-19,4727,Good
Japan,Tokyo,83.91,104.5,65.09,18.37,2.14,74.42,96,41.39,91.81,3.4,2024-09-20,5952,Moderate
Vietnam,Da Nang,160.57,260.76,97.15,36.15,5.82,41.29,177,36.14,70.43,7.1,2024-09-21,9751,Unhealthy
China,Shanghai,139.53,226.14,89.31,36.73,2.92,36.84,137,15.75,75.29,7.14,2024-09-22,1745,Unhealthy for Sensitive Groups
Vietnam,Da Nang,176.22,231.4,112.12,86.49,4.6,61.65,169,27.81,61.51,6.45,2024-09-23,5786,Unhealthy
China,Shenzhen,113.43,153.72,58.66,44.17,2.33,90.65,123,42.0,92.63,3.42,2024-09-24,9042,Unhealthy for Sensitive Groups
Vietnam,Hanoi,94.85,125.16,70.07,37.51,1.98,76.59,81,21.73,51.19,4.17,2024-09-25,5658,Moderate
Germany,Munich,116.64,191.25,70.38,43.06,2.9,52.11,131,32.0,74.44,6.15,2024-09-26,8216,Unhealthy for Sensitive Groups
Japan,Tokyo,144.11,237.17,96.41,44.47,3.47,39.06,181,33.47,60.81,8.15,2024-09-27,1841,Unhealthy
Japan,Osaka,80.7,140.19,51.1,33.49,3.81,35.47,119,17.29,78.86,4.79,2024-09-28,2869,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,219.63,386.93,,94.42,8.25,50.83_err,217,24.9,64.09,6.05,2024-09-29,9056,Very Unhealthy
Vietnam,Da Nang,119.31,209.54,42.08,48.41,5.32,52.76,131,17.95,81.26,5.44,2024-09-30,1878,Unhealthy for Sensitive Groups
China,Beijing,159.52,269.34,102.5,23.0,5.96,78.5,186,19.32,48.49,11.9,2024-10-01,5978,Unhealthy
Vietnam,Hanoi,52.45,89.01,36.43,11.7,3.92,36.94,28,27.0,71.56,6.17,2024-10-02,2940,Good
USA,Los Angeles,108.51,166.24,59.85,19.27,7.76,48.71,138,35.37,74.65,6.84,2024-10-03,4697,Unhealthy for Sensitive Groups
USA,Los Angeles,222.83,288.83,141.9,38.26,13.73,41.73,266,24.66,59.1,7.95,2024-10-04,8381,Very Unhealthy
Germany,Munich,57.71,72.15,17.87,9.6,4.24,71.37,57,22.32,39.83,5.57,2024-10-05,8025,Moderate
Japan,Kyoto,241.34,325.13,79.37,61.88,8.22,80.82,219,36.17,100.0,2.83,2024-10-06,1986,Very Unhealthy
USA,Chicago,213.55,346.22,82.4,64.07,9.55,79.74,246,30.62,83.49,3.97,2024-10-07,2625,Very Unhealthy
China,Shenzhen,73.73,103.39,27.38,27.78,2.39,76.38,48,34.87,60.31,6.08,2024-10-08,4457,Good
Japan,Kyoto,,175.97,35.13,30.42,5.63,68.74,145,39.71,84.94,6.56,2024-10-09,2330,Unhealthy for Sensitive Groups
China,Beijing,138.61,236.46,75.2,32.36,9.35,79.73,177,17.45,60.94,4.4,2024-10-10,3847,Unhealthy
USA,New York,181.87,316.65,73.06,23.06,13.21,58.57_err,237,34.79,20.06,4.79,2024-10-11,3564,Very Unhealthy
Vietnam,Ho Chi Minh City,180.0,262.82,143.75,58.25,7.07,57.7,200,22.92,41.21,4.75,2024-10-12,8381,Unhealthy
USA,Los Angeles,89.76,146.64,56.4,34.42,1.84,14.86,87,33.21,42.25,5.6,2024-10-13,5771,Moderate
Vietnam,Hanoi,149.94,229.27,49.96,60.97,8.25,86.71,193,33.64,80.78,6.17,2024-10-14,5720,Unhealthy
Japan,Kyoto,140.49,220.89,94.29,23.6,4.45,48.47,152,30.37,74.26,6.39,2024-10-15,8438,Unhealthy
Vietnam,Da Nang,205.0,355.36,120.83,72.36,6.02,96.79,223,42.47,60.64,4.3,2024-10-16,4824,Very Unhealthy
Japan,Kyoto,65.52,87.07,33.57,30.34,3.3,50.38,80,20.74,95.39,7.02,2024-10-17,4241,Moderate
Germany,Berlin,87.11,140.72,37.63,41.43,5.07,91.36,86,18.6,47.1,7.19,2024-10-18,9922,Moderate
China,Shenzhen,143.16,194.52,90.33,60.98,9.55,35.82,160,22.43,76.64,6.52,2024-10-19,3441,Unhealthy
Japan,Tokyo,69.57,84.79_err,29.9,7.89,5.06,20.93,68,30.8,33.7,6.19,2024-10-20,2169,Moderate
Vietnam,Hanoi,153.96,266.79,71.23,70.88,12.28,62.45,181,30.68,71.32,6.94,2024-10-21,6039,Unhealthy
USA,Chicago,157.84,,126.08,31.03,3.54,85.31,169,19.87,60.12,5.92,2024-10-22,5728,Unhealthy
Germany,Berlin,136.69,189.68,85.73,26.36,2.85,105.78,148,32.98,91.58,6.77,2024-10-23,8679,Unhealthy for Sensitive Groups
Japan,Kyoto,220.61,379.16,130.93,73.33,17.53,95.59,328,25.19,96.27,4.36,2024-10-24,7594,Hazardous
Japan,Kyoto,144.99,254.74,110.86,34.33,7.49,35.02,180,33.0,82.7,4.82,2024-10-25,9847,Unhealthy
Germany,Munich,217.71,349.75,105.93,103.78,6.54,57.36,250,43.7,65.07,8.02,2024-10-26,2317,Very Unhealthy
USA,New York,82.88,131.07,49.7,14.23,5.16,57.87,103,43.9,54.38,5.33,2024-10-27,8078,Unhealthy for Sensitive Groups
Japan,Kyoto,197.71,336.68,138.67,95.76,10.31,91.35,229,7.76,59.07,6.48,2024-10-28,5102,Very Unhealthy
Vietnam,Hanoi,139.32,215.93,83.09,33.71,3.22,64.89,128,27.41,55.97,6.39,2024-10-29,4750,Unhealthy for Sensitive Groups
USA,Chicago,63.47,109.03,47.16,11.34,4.08,85.57,89,35.16,52.37,6.51,2024-10-30,1339,Moderate
Japan,Kyoto,118.32,202.14,39.19,27.7,2.84,81.37,97,26.35,50.07,5.65,2024-10-31,1659,Moderate
China,Shanghai,95.44,124.12,35.66,46.69,6.26_err,62.88,93,27.51,74.59,7.75,2024-11-01,9502,Moderate
Germany,Munich,59.84,80.16,21.83,12.12,2.47,43.95,43,24.35,68.63,7.19,2024-11-02,3973,Good
USA,Los Angeles,99.35,170.76,37.5,13.22,4.88,46.83_err,115,32.59,29.28,5.28,2024-11-03,9056,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,129.19,166.2,79.07,27.06,6.37,137.33,131,27.36,48.34,7.83,2024-11-04,6700,Unhealthy for Sensitive Groups
Germany,Munich,114.16,168.4,75.63,37.64,6.85,54.11,103,31.86,72.37,6.79,2024-11-05,6260,Unhealthy for Sensitive Groups
Vietnam,Hanoi,106.06,139.69,57.77,42.07,5.26,91.13,106,37.98,63.76,7.9,2024-11-06,6403,Unhealthy for Sensitive Groups
Germany,Hamburg,34.81,51.25,23.71,5.23,1.11,46.89,18,43.23,97.52,10.44,2024-11-07,9117,Good
Japan,Kyoto,134.78,191.83,85.02,21.09,7.31,32.08,144,23.29,48.25,4.78,2024-11-08,7561,Unhealthy for Sensitive Groups
USA,New York,92.59,162.61,72.68,30.42,2.65,90.83,102,37.74,54.74,4.56,2024-11-09,8451,Unhealthy for Sensitive Groups
Vietnam,Ho Chi Minh City,178.99,300.26,69.37,66.06,5.95,74.85,184,31.27,58.84,4.32,2024-11-10,5135,Unhealthy
Japan,Tokyo,146.74,242.15,55.18,41.58,6.03,100.72,157,27.75,46.81,4.13,2024-11-11,7622,Unhealthy
USA,New York,134.61,199.34,71.77,54.41,3.94,65.32,160,6.02,55.01,4.95,2024-11-12,9889,Unhealthy
Germany,Munich,100.75,122.74,40.52,23.79,5.1,79.57,159,34.15,69.31,7.02,2024-11-13,1888,Unhealthy
China,Shenzhen,15.79,26.91,6.01,1.74,0.74,113.12,31,23.44,71.59,2.97,2024-11-14,6927,Good
USA,Los Angeles,99.19,166.73,49.2,39.71,2.73,41.75,126,22.15,80.16,7.37,2024-11-15,8242,Unhealthy for Sensitive Groups
Vietnam,Hanoi,111.22,137.88,34.43,47.91,5.73,86.72,116,22.25,79.9,5.61,2024-11-16,5375,Unhealthy for Sensitive Groups
USA,New York,124.59,219.26,53.92,42.93,7.56,76.31,171,34.95,55.89_err,4.22,2024-11-17,5719,Unhealthy
Germany,Hamburg,163.8,293.87,74.68,38.66,4.05,106.82,166,14.88,57.15,7.99,2024-11-18,8941,Unhealthy
Vietnam,Hanoi,152.02,188.07,52.63,25.1,8.47,65.24,136,28.68,10.0,5.63,2024-11-19,4920,Unhealthy for Sensitive Groups
China,Shanghai,180.3,297.91,106.19_err,83.25,12.45,89.44,227,20.41,99.95,7.86,2024-11-20,1224,Very Unhealthy
USA,Los Angeles,176.78,240.95,69.88,30.73,7.16,42.34,169,37.78,59.82,6.71,2024-11-21,2527,Unhealthy
China,Beijing,28.97,43.33,13.04,9.8,1.33,76.75,10,35.29,67.12,8.53,2024-11-22,8560,Good
Vietnam,Da Nang,147.17,249.1_err,85.85,53.4,10.88,75.0,195,14.76,45.8,5.75,2024-11-23,3522,Unhealthy
Germany,Hamburg,63.49,80.71,50.17,11.8,1.53,130.29,58,40.13,77.04,6.14,2024-11-24,5781,Moderate
USA,Chicago,72.4,94.38,42.28,15.82,5.52,71.94,114,12.74,47.79,5.17,2024-11-25,5479,Unhealthy for Sensitive Groups
Germany,Munich,147.83,199.82,87.04,36.02_err,10.26,36.61,158,27.25,91.52,3.43,2024-11-26,8736,Unhealthy
China,Shanghai,90.82,120.38,31.09,26.04,4.44,95.96,82,24.39,76.03,8.4,2024-11-27,3369,Moderate
Germany,Berlin,99.43,146.7,44.91,47.03,2.7,98.85,102,29.52,73.98,4.98,2024-11-28,9327,Unhealthy for Sensitive Groups
China,Beijing,5.0,10.0,3.14,2.44,0.27,53.54,10,25.26,68.41,4.07,2024-11-29,5526,Good
Germany,Munich,150.51,240.38,50.93,36.4,7.98,73.92,187,37.27,58.27,6.85,2024-11-30,9318,Unhealthy
Japan,Tokyo,51.42,64.97,24.55,13.64,3.11,52.26,50,23.56,69.09,3.6,2024-12-01,5634,Good
Japan,Kyoto,135.87,166.46,69.24,22.73,9.89,61.68,149,15.88,71.43,9.51,2024-12-02,9022,Unhealthy for Sensitive Groups
China,Shanghai,131.26,207.12,65.84,52.63,6.81,87.32,158,22.14,100.0,7.55,2024-12-03,9824,Unhealthy
Germany,Munich,131.7,200.74,95.13,35.89,5.63,63.79,165,26.51,71.2,5.89,2024-12-04,6446,Unhealthy
USA,Chicago,22.44,34.65,10.38,2.6,0.82,73.59,40,27.24,73.39,4.27,2024-12-05,7180,Good
Germany,Munich,172.09,304.26,86.06,71.13,6.19,84.59,205,41.2,86.41,4.54,2024-12-06,4090,Very Unhealthy
China,Shenzhen,55.34,76.61,31.72,14.77,1.64,84.31,54,25.59,40.81,6.78,2024-12-07,7274,Moderate
China,Shanghai,110.29,138.98,34.0,40.22,6.19,51.11,107,24.13,52.76,6.98,2024-12-08,1715,Unhealthy for Sensitive Groups
Japan,Kyoto,113.03,139.07,36.14,37.25,4.93,88.49,112,28.58,56.77,5.82,2024-12-09,8749,Unhealthy for Sensitive Groups
Germany,Munich,33.44,59.67,19.13,7.03,2.09,107.37,10,31.79,59.65,7.69,2024-12-10,3492,Good
Germany,Berlin,115.05,195.51,80.86,21.83,3.86,54.93,116,27.11,47.07,7.68,2024-12-11,3068,Unhealthy for Sensitive Groups
USA,Chicago,5.0,10.0,2.49,1.56,0.15,60.63,10,38.63,71.26,4.79,2024-12-12,6439,Good
Vietnam,Ho Chi Minh City,97.05,137.48,48.93,36.09,2.27,52.63,104,27.23,56.68,4.11,2024-12-13,2633,Unhealthy for Sensitive Groups
USA,Los Angeles,54.14,93.76,40.49,11.85,1.83,89.4,62,16.27,54.97,7.95,2024-12-14,1251,Moderate
China,Shanghai,168.92,242.94,63.88,66.75,7.03,83.05,204,18.43,82.87,7.79,2024-12-15,3529,Very Unhealthy
Vietnam,Ho Chi Minh City,99.52,147.34,60.67,26.32,4.54,87.81,117,33.7,27.34,5.26,2024-12-16,5342,Unhealthy for Sensitive Groups
Japan,Kyoto,129.26,218.96,74.72,53.23,2.71,80.64,151,20.38,51.46,4.45,2024-12-17,7512,Unhealthy
Vietnam,Ho Chi Minh City,165.02,230.14,105.32,55.73,9.27,81.28,190,33.88,100.0,2.69,2024-12-18,9742,Unhealthy
Germany,Munich,83.23,134.46,34.68,29.14,5.4,88.04,121,30.27,45.24,4.31,2024-12-19,8994,Unhealthy for Sensitive Groups
USA,New York,158.97,222.42,84.68,16.77,3.96,69.02,161,19.43,100.0,3.44,2024-12-20,2121,Unhealthy
China,Shenzhen,170.37,303.12,55.41,77.72,9.3,,226,28.1,100.0,2.66,2024-12-21,5708,Very Unhealthy
China,Shenzhen,111.36,,73.2,24.2,5.74,89.3,135,32.83,70.96,7.28,2024-12-22,2480,Unhealthy for Sensitive Groups
Germany,Berlin,138.38,190.62,41.59,28.89_err,4.58,73.7,136,37.49,93.73,5.52,2024-12-23,2646,Unhealthy for Sensitive Groups
Germany,Berlin,74.77,119.56,43.24,17.73,2.1,99.32,64,29.85,77.93,5.57,2024-12-24,5906,Moderate
Vietnam,Hanoi,164.07,208.52,49.22,63.14,6.79,88.03,174,37.36,67.69,6.16,2024-12-25,6314,Unhealthy
Vietnam,Ho Chi Minh City,76.91,117.63,37.69,26.37,3.33,70.75,79,25.36,60.77,4.74,2024-12-26,6873,Moderate
Japan,Osaka,190.93,329.19,152.32,63.59,13.13,7.8,229,18.34,43.49,9.35,2024-12-27,3385,Very Unhealthy
China,Shenzhen,62.33,79.78,38.41,9.43,3.41,98.43,69,36.81,86.23,7.06,2024-12-28,7751,Moderate
USA,Chicago,208.06,326.97,81.83,22.94,7.71,69.99,228,44.69,44.7,5.28,2024-12-29,3950,Very Unhealthy
China,Beijing,117.3,181.98,66.94,15.77,2.75,45.44,124,29.57,46.92,2.9,2024-12-30,2293,Unhealthy for Sensitive Groups
USA,Los Angeles,175.19,214.6,96.19,65.82,6.16,81.88,178,35.31,34.09,9.18,2024-01-01,4945,Unhealthy
Germany,Hamburg,189.98,281.11,75.04,72.32,10.14,36.45,236,33.65,60.15,3.95,2024-01-02,3344,Very Unhealthy
China,Shanghai,71.76,118.68,37.83,19.01,5.46,110.71,91,23.84,58.18,6.86,2024-01-03,5161,Moderate
Germany,Munich,90.31,126.76,49.94,14.88,5.37,65.86,87,18.77,31.25,2.41,2024-01-04,1153,Moderate
Germany,Munich,84.55,134.34,27.96,35.97,6.46,118.83,89,31.2,67.62_err,5.85,2024-01-05,9955,Moderate
China,Beijing,192.55,277.44,90.31,29.02,8.38,115.18,219,32.05,50.43,10.33,2024-01-06,8237,Very Unhealthy
Japan,Kyoto,130.63,183.83,91.64,41.29,3.23,95.67,126,34.89,67.78,2.85,2024-01-07,5901,Unhealthy for Sensitive Groups
Germany,Hamburg,116.3,169.76,69.53,15.38,8.88,68.11,128,32.04,94.78,10.54,2024-01-08,5097,Unhealthy for Sensitive Groups
Germany,Munich,144.57,197.52,111.38,21.65,10.48,84.24,178,31.49,14.36,7.36,2024-01-09,4263,Unhealthy
Germany,Munich,108.88,183.54,84.41,11.85,8.6,121.17,127,22.6,56.94,9.98,2024-01-10,2747,Unhealthy for Sensitive Groups
China,Shanghai,92.49,144.26,69.48,23.43,3.05,66.32,102,,63.46,6.85,2024-01-11,6881,Unhealthy for Sensitive Groups
USA,Los Angeles,31.2,52.41,18.01,13.43,1.81,96.6,31,31.73,91.92,7.04,2024-01-12,5837,Good
Vietnam,Da Nang,233.62,311.25,143.17,76.78,7.26,92.23,264,29.16,52.72,6.28,2024-01-13,7484,Very Unhealthy
Japan,Tokyo,154.77,193.16,80.62,25.59,4.81,41.47,139,24.18,39.9,5.74,2024-01-14,1803,Unhealthy for Sensitive Groups
USA,Chicago,5.0,10.0,3.6,1.0,0.25,121.32,17,41.57,100.0,6.31,2024-01-15,9138,Good
Japan,Tokyo,128.76,204.39,41.56,61.6,9.08,36.58,155,24.36,60.63,5.82,2024-01-16,6772,Unhealthy
China,Shenzhen,122.61,165.22,58.74,60.79,7.49,43.48,154,35.82,22.89,8.31,2024-01-17,4115,Unhealthy
USA,Los Angeles,104.89,152.01,32.73,24.56,3.21,5.0,76,40.24,78.3,4.15,2024-01-18,3240,Moderate
Vietnam,Da Nang,103.65,135.51,72.43,38.46,5.47,64.66,109,34.52,64.04,5.63,2024-01-19,1645,Unhealthy for Sensitive Groups
Japan,Osaka,179.03,321.45,75.25,80.51,12.5,54.32,230,23.99,37.55,6.65,2024-01-20,1546,Very Unhealthy
USA,Los Angeles,145.01,203.09,96.5,38.86,7.93,56.66,174,31.48,74.51,4.41,2024-01-21,3153,Unhealthy
Vietnam,Ho Chi Minh City,183.98,265.23,102.99,91.73,5.17,14.58,171,20.27,97.58,4.84,2024-01-22,6352,Unhealthy
Germany,Berlin,110.1,159.76,52.73,37.16,6.0,121.7,142,27.17,40.22,10.19,2024-01-23,4289,Unhealthy for Sensitive Groups
China,Shenzhen,153.95,187.06,73.5,63.44,8.29,49.69,164,35.04,43.45,8.75,2024-01-24,6994,Unhealthy
USA,Chicago,154.35,230.44,56.58,31.57,6.97,106.66,175,30.77,100.0,2.32,2024-01-25,5465,Unhealthy
China,Shanghai,152.03,198.34,81.46,20.76,8.75,73.08,165,10.48,88.89,7.92,2024-01-26,8894,Unhealthy
Japan,Kyoto,131.45,227.99,78.67,55.74,6.02,96.86,166,30.57,68.88,3.46,2024-01-27,6549,Unhealthy
Vietnam,Ho Chi Minh City,78.4,105.7,35.53,25.25,4.33,54.04,62,43.36,40.54,6.14,2024-01-28,2233,Moderate
China,Beijing,85.22,122.73,60.16,8.99,5.02,47.05,63,36.55,77.08,10.61,2024-01-29,7511,Moderate
USA,Los Angeles,182.96,321.84,146.09,71.0,6.81,98.66,211,30.69,60.45,4.35,2024-01-30,2479,Very Unhealthy
Germany,Berlin,222.49,298.9,151.08,89.89,8.62,70.02,242,17.2,56.7,6.07,2024-01-31,5332,Very Unhealthy
USA,New York,111.05,185.35,75.84,41.83,8.65,79.9,156,20.11,59.32,8.39,2024-02-01,8451,Unhealthy
Japan,Kyoto,51.36,77.17,23.42,13.92,3.02,78.79,52,21.33,80.28,2.91,2024-02-02,5295,Moderate
USA,Los Angeles,149.82,261.52,72.68,60.01,11.06,54.14,202,25.29,72.4,5.75,2024-02-03,7086,Very Unhealthy
Vietnam,Da Nang,95.15,141.94,33.73,18.98,3.71,65.44,86,30.07,69.25,7.57,2024-02-04,4830,Moderate
Germany,Berlin,140.4,180.84,90.58,67.11,8.56,83.77,196,28.06,23.27,6.32,2024-02-05,6374,Unhealthy
USA,New York,102.0,171.5,74.53,15.8,7.87,51.8,138,37.54,39.84,7.46,2024-02-06,2035,Unhealthy for Sensitive Groups
Germany,Hamburg,112.89,193.62,41.3,43.13,7.28,78.47,140,18.86,81.4,5.87,2024-02-07,5951,Unhealthy for Sensitive Groups
Germany,Berlin,123.66,183.67,89.6,31.33,3.72,66.24,113,29.43,89.58,7.21,2024-02-08,3290,Unhealthy for Sensitive Groups
Vietnam,Hanoi,244.26,360.66,174.49,105.48,15.28,76.62,296,37.75,86.15,7.74,2024-02-09,5986,Very Unhealthy
Germany,Berlin,91.41,132.06,67.94,10.87,7.1,78.32,105,36.52,94.05,4.17,2024-02-10,2592,Unhealthy for Sensitive Groups
China,Shenzhen,112.98,188.15,56.1,17.59,2.33,77.69,98,31.39,65.79,3.13,2024-02-11,3222,Moderate
Germany,Munich,134.05,196.3,99.19,40.51,6.76,16.69,172,26.55,62.87,7.99,2024-02-12,7078,Unhealthy
USA,Los Angeles,38.1,63.66,15.16,16.31,2.24,25.34,21,18.4,18.68,7.72,2024-02-13,3531,Good
Germany,Hamburg,19.08,29.71,15.22,5.23,,73.63,10,24.34,61.81,5.26,2024-02-14,2622,Good
Germany,Hamburg,84.27,107.2,28.13,32.83,6.38,83.03,108,20.04,61.37,1.65,2024-02-15,7686,Unhealthy for Sensitive Groups
Japan,Tokyo,191.44,312.29,68.02,21.87,15.25,33.15,215,38.02,56.04,4.62,2024-02-16,7070,Very Unhealthy
China,Shanghai,125.17,214.9,91.75,13.01,8.35,121.05,161,30.22,64.55,6.64,2024-02-17,8285,Unhealthy
China,Shanghai,79.35,120.85,63.17,35.15,2.05,90.58_err,71,20.2,91.07,7.33,2024-02-18,2627,Moderate
Japan,Kyoto,170.09,204.17,77.21,33.42,5.79,57.56,151,13.83,74.43,2.34,2024-02-19,6876,Unhealthy
